crash_id,bus,heavy_truck,articulated_truck
20221158,No,No,No
20222117,No,No,No
20221154,No,Yes,No
20227019,No,No,No
20221024,No,No,No
20222186,No,No,No
20224017,No,No,No
20222219,No,No,No
20228001,No,No,No
20222125,No,No,No
20226024,No,No,No
20213216,No,No,No
20212172,No,No,No
20215133,No,No,No
20213127,No,No,No
20212142,No,No,No
20212161,No,No,Yes
20211232,No,No,No
20212205,No,No,No
20211018,No,No,No
20212026,No,Yes,No
20217020,No,No,No
20216011,No,No,No
20212157,No,No,No
20213119,No,No,No
20212051,No,No,No
20211130,No,No,No
20217003,No,No,No
20213226,No,No,No
20217025,No,No,No
20213164,No,No,Yes
20211254,No,No,No
20212108,No,No,No
20213187,No,No,Yes
20212145,No,No,No
20214071,No,No,No
20211225,No,No,No
20211166,No,No,No
20211178,No,No,No
20214004,No,No,No
20211200,No,No,No
20215156,No,No,No
20211155,No,No,No
20211170,No,No,No
20215047,No,No,No
20212198,No,No,No
20212013,No,No,No
20214049,No,No,Yes
20213006,No,No,No
20211017,No,No,No
20214075,No,No,No
20213162,No,No,No
20217007,No,No,No
20211124,No,No,No
20215063,No,No,No
20211075,No,No,No
20211174,No,No,Yes
20211229,No,No,No
20213008,No,No,No
20213150,No,No,No
20211133,No,Yes,No
20211042,No,No,No
20212133,No,No,No
20212194,No,No,No
20212196,No,No,No
20213195,No,No,No
20212129,No,No,No
20215152,No,No,No
20215013,No,No,No
20215078,No,No,No
20216018,No,No,No
20211250,No,No,No
20216010,No,No,No
20211039,No,No,No
20211131,No,No,No
20214022,No,No,No
20211246,No,No,Yes
20214015,No,No,No
20211031,No,No,No
20212030,No,No,No
20212067,No,No,No
20211081,No,No,No
20211181,No,No,No
20215057,No,Yes,No
20214074,No,No,No
20215150,No,Yes,No
20213228,No,No,No
20211027,No,No,No
20211087,No,No,No
20211086,No,Yes,No
20211242,No,Yes,No
20215054,No,No,No
20215144,No,No,No
20211147,No,No,No
20211194,No,No,No
20213247,No,No,No
20211146,No,Yes,No
20212029,No,No,No
20213206,No,No,No
20216016,No,No,No
20211164,No,No,Yes
20211009,No,No,No
20212162,No,No,Yes
20213242,No,No,No
20212075,No,No,No
20213086,No,No,No
20211235,No,No,No
20211025,No,Yes,No
20213175,No,Yes,No
20212078,No,No,No
20211058,No,No,No
20212153,No,No,No
20211167,No,No,No
20212167,No,No,No
20211215,No,No,No
20213154,No,Yes,No
20211205,No,Yes,No
20215151,No,No,No
20215066,No,No,No
20212113,No,Yes,No
20214077,No,No,No
20211013,No,Yes,No
20211103,No,No,No
20211085,No,Yes,No
20213026,No,No,No
20217018,Yes,No,No
20213052,No,No,No
20213031,No,No,No
20213153,No,No,No
20214027,No,No,No
20215076,No,No,No
20216032,No,No,No
20214020,No,No,Yes
20211097,No,No,No
20212061,No,No,No
20213071,No,No,No
20212176,No,No,No
20212136,No,No,No
20214084,No,No,No
20215105,No,No,No
20214056,No,No,No
20211024,No,No,No
20212201,No,No,No
20213166,No,No,No
20215106,No,No,No
20212057,No,No,Yes
20211201,No,No,No
20212160,No,Yes,No
20211140,No,No,Yes
20211041,No,No,No
20212034,No,Yes,No
20212010,No,No,No
20214036,No,No,No
20213163,No,No,No
20211101,No,Yes,No
20211251,No,No,No
20213143,No,No,No
20212209,No,No,No
20212135,No,No,No
20211168,No,No,No
20214050,No,No,Yes
20212011,No,Yes,No
20212185,No,No,Yes
20213088,No,No,No
20211245,No,No,No
20214039,No,No,No
20213137,No,No,No
20212137,No,No,No
20215141,No,No,No
20213214,No,No,No
20211127,No,No,No
20213134,No,No,No
20211183,No,No,Yes
20213027,No,No,No
20212155,No,No,No
20213067,No,No,No
20211213,No,No,Yes
20212016,No,No,No
20215018,No,No,No
20215149,No,No,No
20213190,No,No,No
20212024,No,No,No
20215024,No,No,No
20216027,No,No,No
20215095,No,No,No
20213149,No,No,No
20212143,No,No,No
20214058,No,No,No
20211185,Yes,No,No
20211159,No,No,No
20213140,No,No,No
20212156,No,Yes,No
20215001,No,No,No
20215114,No,No,No
20212097,No,No,No
20212028,No,No,No
20215067,Yes,No,No
20212087,No,No,No
20213227,No,No,No
20213174,No,No,No
20213136,No,No,No
20211202,No,No,No
20213197,No,No,No
20211189,No,No,No
20213106,No,No,No
20211100,No,No,No
20211093,No,No,No
20213032,No,No,Yes
20214003,No,No,No
20211021,No,No,No
20211161,No,No,No
20211256,No,No,No
20215065,No,No,No
20213070,No,No,No
20213132,No,No,No
20212056,No,Yes,No
20217014,No,No,Yes
20213046,No,No,No
20214037,No,No,No
20211135,No,No,No
20211234,No,No,No
20213170,No,No,No
20214061,No,No,No
20213235,No,No,No
20213212,No,No,No
20214023,No,No,Yes
20211151,No,No,No
20212060,No,No,No
20211089,No,No,No
20215041,No,No,No
20213123,No,No,No
20211145,No,No,No
20216009,No,No,No
20211078,No,Yes,No
20211207,No,No,Yes
20211059,No,No,No
20212154,No,No,No
20215020,No,No,No
20212019,No,No,Yes
20213144,No,No,No
20213199,No,No,No
20212186,No,No,No
20213082,No,No,No
20211006,No,No,No
20213003,No,No,No
20213141,No,No,No
20214030,No,No,No
20214054,No,No,No
20215125,No,No,No
20213230,No,No,No
20212179,No,No,No
20215157,No,No,No
20211077,No,No,No
20212049,No,No,Yes
20213135,No,No,Yes
20214062,No,No,No
20213112,No,No,No
20211199,No,No,No
20212092,No,No,No
20211152,No,Yes,No
20212036,No,No,No
20213093,No,No,No
20213151,No,No,No
20213057,No,No,No
20215059,No,No,No
20211212,No,No,No
20211106,No,Yes,No
20211184,No,No,No
20215154,No,No,No
20213183,No,No,No
20217012,No,No,No
20211063,No,No,No
20217009,No,No,No
20213177,No,No,Yes
20213101,No,No,No
20212095,No,No,No
20213185,No,No,No
20214091,No,No,No
20214081,No,No,No
20212128,No,No,No
20215102,No,No,No
20212098,No,No,No
20214059,No,Yes,No
20211177,No,No,No
20214001,No,No,No
20212119,No,No,No
20215127,No,No,No
20213002,No,No,No
20216013,No,No,No
20213087,No,No,No
20213030,No,No,No
20212021,No,No,No
20211116,No,No,No
20211076,No,No,No
20211136,No,No,No
20212008,No,No,No
20215077,No,No,No
20213129,No,No,No
20212066,No,No,No
20214047,No,No,No
20211191,No,No,No
20215044,No,No,No
20212106,No,No,No
20212134,No,No,No
20212053,No,No,No
20217008,No,No,No
20212111,No,No,No
20211011,No,No,No
20213068,No,No,No
20213157,No,No,No
20212012,No,No,No
20211203,No,No,Yes
20215140,No,No,No
20213090,No,No,No
20212072,No,No,No
20215088,No,No,No
20215155,No,No,No
20215147,Yes,No,No
20213155,No,No,No
20215055,No,No,No
20211020,No,No,No
20213130,No,Yes,No
20215121,No,No,No
20216022,No,No,No
20215014,No,No,No
20212090,No,No,No
20211030,No,No,No
20215040,No,No,No
20213188,No,No,No
20212159,No,No,No
20214013,No,No,No
20215142,No,No,No
20211154,No,No,No
20215132,Yes,No,No
20212077,No,No,Yes
20216014,No,No,No
20211094,No,No,No
20212146,No,No,No
20211015,No,No,No
20211108,No,No,No
20213165,No,Yes,Yes
20214086,No,Yes,No
20214079,No,No,No
20214010,No,No,No
20215128,No,No,No
20213062,No,No,No
20215089,No,Yes,No
20211055,No,No,No
20213128,No,No,No
20211048,No,No,Yes
20213210,No,No,No
20212055,No,No,No
20212151,No,No,No
20213084,No,No,No
20215028,No,No,Yes
20216031,No,No,No
20217010,No,No,No
20211237,No,No,No
20211197,No,No,Yes
20215002,No,No,No
20211160,No,No,No
20215022,No,No,No
20213113,No,No,Yes
20213133,No,No,No
20213232,No,No,Yes
20215030,No,Yes,No
20212175,No,No,No
20213096,No,No,No
20211029,No,Yes,No
20213085,No,No,No
20213040,No,No,No
20213126,No,No,No
20213222,No,No,No
20211244,No,No,No
20215038,No,No,No
20213217,No,No,No
20213066,No,No,No
20211172,No,No,No
20211125,No,No,No
20217006,No,No,No
20216020,No,No,No
20215049,No,No,No
20213058,No,No,No
20212058,No,No,No
20216025,No,No,No
20215145,No,No,No
20213218,No,No,Yes
20214017,No,Yes,No
20212023,No,No,No
20212014,No,No,No
20213028,No,No,No
20213023,No,No,No
20212171,No,No,No
20211118,No,No,Yes
20213248,No,No,No
20214070,No,No,No
20212076,No,No,No
20213024,No,No,No
20217023,No,No,No
20213142,No,No,No
20213139,No,No,No
20212071,No,Yes,No
20211220,No,Yes,Yes
20211236,No,No,No
20216033,No,Yes,No
20214028,No,No,No
20212118,No,No,No
20211057,No,No,Yes
20213196,No,Yes,No
20212074,No,Yes,No
20211126,No,No,No
20211045,No,No,No
20215110,No,Yes,No
20212210,No,Yes,No
20215015,No,No,No
20216029,No,No,No
20211113,No,No,No
20213192,No,No,No
20213118,No,No,No
20213019,No,No,No
20212124,No,No,No
20213012,No,No,No
20212187,No,No,No
20212044,No,No,Yes
20212109,No,No,No
20215007,No,No,No
20213016,No,No,No
20211249,No,No,No
20212005,No,No,No
20211088,No,Yes,No
20215123,No,No,No
20213010,No,No,No
20214066,No,No,Yes
20213120,No,No,No
20212088,No,No,No
20215091,No,No,No
20215153,No,No,No
20214078,No,No,No
20216024,No,No,Yes
20213073,No,No,Yes
20211148,No,No,No
20213103,No,No,No
20212180,No,No,No
20216028,No,No,No
20215139,No,No,No
20213231,No,No,No
20213237,No,No,No
20211260,No,No,No
20217015,No,No,No
20211049,No,No,No
20215082,No,No,No
20214012,No,No,No
20215131,No,No,No
20212050,No,No,No
20213238,No,No,No
20212079,No,No,No
20214016,No,No,No
20211026,No,No,No
20215005,No,Yes,No
20212096,No,No,Yes
20213078,No,No,No
20213004,No,No,No
20213097,No,No,No
20212189,No,No,No
20211050,No,No,No
20212052,No,No,No
20217024,No,No,No
20213039,No,No,No
20213107,No,No,No
20216006,No,No,No
20215046,No,No,No
20211068,No,No,No
20212147,No,No,No
20217016,No,No,No
20213080,No,No,No
20215143,No,No,No
20212149,No,No,Yes
20213035,No,No,Yes
20211239,No,No,No
20211064,No,No,No
20217031,No,No,No
20214025,No,No,No
20212158,No,No,No
20216019,No,No,No
20211241,No,No,No
20211221,No,No,Yes
20212002,No,No,No
20213029,No,No,No
20211120,No,No,No
20212039,No,No,No
20212063,No,No,No
20213005,No,No,No
20211040,No,No,No
20212148,No,No,No
20215061,No,No,No
20213169,No,No,Yes
20213017,No,No,No
20214014,No,No,No
20215052,No,No,No
20214021,No,No,No
20211012,No,No,Yes
20213182,No,No,No
20211175,No,No,No
20214024,No,No,No
20211196,No,No,No
20217019,No,No,No
20213160,No,No,No
20211062,No,No,No
20212038,No,No,No
20213079,No,No,Yes
20214072,No,No,No
20211038,No,No,No
20217028,No,Yes,No
20211227,No,No,No
20218003,No,No,No
20212204,No,No,No
20211047,No,No,No
20213219,No,No,No
20213180,No,No,Yes
20212177,No,No,No
20213054,No,No,Yes
20212182,No,No,No
20212022,No,Yes,Yes
20211003,No,No,Yes
20211072,No,No,No
20213200,No,No,No
20213038,No,No,No
20211074,No,No,No
20211028,No,No,No
20214052,No,No,Yes
20213077,No,No,No
20211115,No,No,No
20211014,No,No,No
20212165,No,No,No
20211252,No,No,No
20211104,No,No,Yes
20212211,No,No,No
20214063,No,No,No
20211069,No,No,No
20215099,No,No,No
20217029,No,No,No
20214032,No,No,No
20212141,No,No,No
20211096,No,No,No
20211095,No,No,No
20212089,No,No,No
20213061,No,No,No
20211142,No,No,No
20213048,No,No,No
20213033,No,No,No
20213156,No,No,No
20212188,No,No,No
20214069,No,No,No
20211158,No,No,No
20213041,No,No,No
20211144,No,No,No
20216021,No,No,No
20212018,No,No,No
20211186,No,No,No
20214053,No,No,No
20217022,No,No,No
20211216,No,No,No
20215004,No,No,No
20213105,No,No,No
20212103,No,No,No
20212047,No,No,No
20215021,No,No,No
20212064,No,No,No
20211228,No,No,No
20211218,No,No,No
20215073,No,No,No
20213173,No,No,No
20213034,No,Yes,No
20213171,No,No,Yes
20215009,No,No,No
20214073,No,No,No
20213146,No,No,No
20215098,No,No,No
20213099,No,No,No
20211162,Yes,No,No
20212099,No,Yes,No
20213100,No,No,No
20212003,No,No,No
20212107,No,No,No
20215096,No,No,No
20211150,No,No,No
20215070,No,No,No
20211259,No,No,No
20211036,No,Yes,No
20212166,No,Yes,No
20212178,No,No,No
20212020,No,No,No
20213124,No,No,Yes
20215148,No,No,No
20211255,No,No,No
20213125,No,No,No
20217013,No,No,No
20213072,No,No,No
20214038,No,No,No
20211134,No,No,No
20213225,No,No,Yes
20215045,No,No,Yes
20211192,No,No,No
20211053,No,No,Yes
20215083,No,No,No
20215011,No,No,No
20215056,No,No,Yes
20213158,Yes,No,No
20213009,No,No,No
20211129,No,No,No
20213060,No,No,Yes
20217011,No,No,No
20213186,No,No,Yes
20215053,No,No,No
20213194,No,No,No
20212104,No,No,No
20214005,No,No,No
20213209,No,No,No
20213211,No,No,No
20211209,No,No,No
20216026,No,No,No
20213091,No,No,No
20217032,No,No,No
20212190,No,No,No
20211079,No,No,No
20211257,Yes,No,No
20212070,No,No,No
20213203,No,No,No
20215033,No,No,No
20211111,No,No,No
20211231,No,No,No
20212169,No,No,No
20211123,No,No,No
20217001,No,No,No
20214048,No,No,No
20211258,No,No,No
20211222,No,No,No
20211022,No,No,No
20216012,No,No,No
20215068,No,No,No
20215006,No,No,No
20211034,No,No,No
20217004,No,No,No
20215100,No,No,Yes
20211190,No,No,No
20215036,No,No,No
20215037,No,No,No
20213193,No,No,No
20213245,No,No,No
20214057,No,No,No
20215108,No,No,No
20214019,No,No,No
20211132,No,No,No
20212125,No,No,No
20213083,No,No,No
20215124,No,No,No
20215069,No,No,No
20212086,No,No,No
20213044,No,No,No
20212025,Yes,No,No
20215058,No,No,No
20211226,No,No,No
20213021,Yes,No,No
20216003,No,No,No
20212073,No,No,No
20212138,No,No,No
20211206,No,No,No
20212131,No,No,No
20213223,No,No,No
20211043,No,No,Yes
20215092,No,No,No
20214088,Yes,No,No
20211195,No,No,No
20213114,No,No,No
20212117,No,No,No
20215090,No,Yes,No
20212207,No,No,No
20212174,No,No,Yes
20212004,No,No,No
20211001,No,No,Yes
20213152,No,No,No
20212091,No,Yes,No
20216030,No,No,No
20211083,No,No,No
20212037,No,No,No
20212105,No,No,No
20217017,No,No,No
20215094,No,No,No
20214080,No,No,No
20216002,No,Yes,Yes
20211247,No,No,No
20213050,No,No,No
20215050,No,No,Yes
20213059,No,No,No
20213074,No,No,No
20212054,No,No,No
20215115,No,No,No
20214040,No,No,No
20212085,No,No,No
20214093,No,No,No
20211198,No,No,No
20212094,No,No,No
20212195,No,No,No
20211007,No,No,No
20215134,No,No,No
20213055,No,No,No
20214041,No,No,No
20211005,No,Yes,No
20212203,No,No,No
20213089,No,No,No
20211248,No,No,No
20215093,No,No,No
20212121,No,No,No
20215003,No,No,No
20211099,No,No,No
20212163,No,No,No
20213213,No,No,No
20211188,No,Yes,No
20211180,No,No,No
20216023,No,No,No
20213075,No,No,No
20215136,No,No,No
20213076,No,No,No
20211016,No,No,No
20211238,No,No,No
20213168,No,No,No
20213042,No,No,No
20212040,No,No,No
20211082,No,No,No
20214083,No,No,Yes
20213013,No,No,No
20214042,No,No,No
20216005,No,No,No
20212065,No,No,No
20211061,No,No,No
20211067,No,No,No
20215111,No,No,No
20214065,No,No,No
20216017,No,No,No
20212101,No,No,No
20216008,No,No,No
20211137,No,Yes,No
20211060,No,Yes,No
20211033,No,No,No
20211084,No,No,No
20215039,No,No,Yes
20211117,No,No,No
20212045,No,No,No
20213108,No,No,No
20214090,No,No,No
20213234,No,No,No
20218010,No,No,No
20211240,No,No,No
20211098,No,No,Yes
20213220,No,No,No
20217002,No,No,No
20213176,No,No,No
20211219,No,No,No
20214018,No,No,No
20212152,No,No,No
20211071,No,No,No
20214043,No,No,No
20213229,No,No,Yes
20215043,No,No,No
20213236,No,No,No
20212035,No,No,No
20211163,No,No,No
20211092,No,No,No
20218005,No,No,No
20213051,No,No,No
20213047,No,No,No
20211217,No,No,No
20211149,No,Yes,No
20211070,No,No,No
20213081,No,No,No
20213036,No,No,Yes
20213233,No,No,No
20212001,No,No,No
20213244,No,No,Yes
20213014,No,No,Yes
20211035,No,No,No
20213179,No,No,No
20214045,No,No,No
20212191,No,No,No
20213104,No,No,No
20213145,No,No,No
20217021,No,No,No
20212009,No,No,No
20212164,No,No,No
20212042,No,No,No
20212130,No,No,No
20213178,No,No,No
20214082,No,No,Yes
20213243,No,No,No
20212032,No,No,No
20214026,No,No,No
20212081,No,No,No
20213205,No,No,No
20213001,No,No,No
20212033,No,No,No
20211080,No,No,No
20215146,No,No,Yes
20211044,No,No,No
20215042,No,No,No
20213056,No,No,No
20212144,No,No,No
20212110,No,No,No
20215087,No,No,No
20212059,No,No,No
20213109,No,No,No
20212212,No,No,No
20213110,No,No,No
20213148,No,No,No
20214085,No,No,No
20211128,No,No,No
20214006,No,No,No
20212116,No,No,No
20212120,No,No,No
20217030,No,No,No
20212027,No,No,Yes
20215034,No,No,No
20212062,No,Yes,No
20214009,No,No,No
20211052,No,No,No
20212083,No,No,Yes
20215086,No,No,No
20214087,No,No,No
20213147,Yes,No,No
20212015,No,No,Yes
20211056,No,No,No
20215027,No,No,Yes
20213020,No,No,Yes
20211037,No,No,Yes
20214051,No,No,No
20212183,No,No,No
20211171,No,No,No
20211091,No,No,No
20215074,No,No,No
20213189,No,No,Yes
20215097,No,No,No
20211004,No,No,No
20211182,No,No,No
20211065,No,No,No
20213224,No,No,No
20213053,No,No,Yes
20214092,No,No,Yes
20212139,No,Yes,No
20212115,No,No,No
20211090,No,No,No
20213063,No,No,Yes
20213049,No,No,No
20211187,No,No,No
20213043,No,No,No
20211211,No,No,No
20213215,No,No,No
20213207,No,No,No
20211122,No,No,No
20214011,No,No,No
20212046,No,No,No
20215060,No,No,No
20213167,No,No,No
20215119,No,No,No
20213094,No,No,Yes
20213208,No,No,Yes
20214094,No,No,No
20213045,No,No,No
20211214,No,No,No
20212199,No,No,No
20211153,No,No,No
20213138,No,No,Yes
20213007,No,No,No
20211002,No,No,Yes
20212200,No,No,No
20215103,No,No,No
20211109,No,No,No
20212150,No,No,No
20212017,No,No,No
20211210,No,No,No
20215138,No,No,No
20213159,No,No,No
20214089,No,No,No
20213122,No,No,No
20212114,No,No,No
20211169,No,No,No
20212082,No,No,No
20211119,No,No,No
20213117,No,No,No
20212122,No,No,No
20211173,No,No,No
20215117,No,No,No
20211233,No,No,No
20211230,No,No,No
20211051,No,No,No
20216004,No,No,No
20211054,No,No,No
20211253,No,No,No
20212080,No,No,No
20213115,No,No,No
20213064,No,No,No
20213022,No,No,No
20212007,No,No,No
20211073,No,No,No
20214044,No,No,No
20212197,No,No,Yes
20215129,No,Yes,No
20212041,No,No,No
20213095,No,No,No
20213191,No,No,No
20211023,No,No,No
20214002,No,No,No
20212126,No,No,No
20218011,No,No,No
20212069,No,No,No
20211176,No,No,No
20213011,No,Yes,No
20212208,No,No,No
20211141,No,Yes,No
20211032,No,Yes,No
20214068,Yes,No,No
20211243,No,No,Yes
20211143,No,No,No
20212123,No,No,No
20212170,No,No,No
20215081,No,No,No
20213172,No,No,No
20211165,No,No,No
20212192,No,No,No
20213241,No,No,No
20213240,No,No,No
20215008,No,No,No
20214033,Yes,No,No
20214008,No,No,No
20213037,No,No,No
20211193,No,No,No
20214007,No,No,No
20217026,No,No,No
20213131,No,No,No
20211105,No,No,No
20215158,No,No,No
20214076,No,No,No
20215071,No,No,No
20213161,No,No,No
20212193,No,No,No
20211139,No,No,No
20215126,No,No,No
20211102,No,Yes,No
20217005,No,No,No
20211112,No,No,Yes
20212127,No,No,No
20213025,No,No,No
20211046,No,No,No
20214031,No,No,No
20213069,No,No,No
20211110,No,No,No
20214035,No,No,No
20211138,No,No,No
20213184,No,Yes,No
20216015,No,No,No
20215080,No,No,No
20212184,No,No,Yes
20213239,No,No,No
20212043,No,No,No
20217027,No,No,No
20215026,No,No,No
20215051,No,No,No
20215113,No,No,No
20213121,No,No,No
20212202,No,Yes,No
20211156,No,No,No
20212048,No,No,No
20212068,No,No,No
20213246,No,No,No
20215064,No,No,No
20214060,No,No,No
20212100,No,No,No
20213116,No,No,No
20215118,No,No,No
20211114,No,No,No
20211224,No,No,No
20213098,No,No,No
20211107,No,No,No
20211179,No,No,No
20218009,No,No,No
20211157,No,No,No
20215029,No,No,No
20213102,No,No,No
20215010,No,No,No
20215085,No,No,No
20215135,No,No,No
20212112,No,No,No
20212093,No,No,No
20211066,No,No,No
20212102,No,No,No
20214055,No,No,No
20213015,No,No,No
20215079,No,No,No
20211208,No,No,No
20213065,No,No,No
20211223,No,No,No
20211008,No,No,No
20211010,No,No,No
20215048,No,No,No
20214034,No,No,No
20215130,No,No,No
20212168,No,No,No
20215025,No,No,No
20212173,No,No,No
20211019,No,No,No
20215109,No,No,No
20215031,No,No,No
20211204,No,No,No
20213201,No,No,No
20215032,No,No,No
20215112,No,No,No
20211121,No,No,No
20215035,No,No,No
20213221,No,No,No
20214064,No,No,No
20214046,No,No,No
20213018,No,No,Yes
20212140,No,No,No
20213198,No,No,Yes
20216007,No,Yes,No
20203116,No,No,No
20203201,No,No,No
20203050,No,No,No
20201071,No,No,No
20203222,No,No,No
20203006,No,No,No
20202059,No,No,No
20203233,No,No,No
20202124,No,No,No
20205110,No,No,No
20205108,No,No,No
20206023,No,No,No
20202004,No,No,No
20203146,No,No,No
20203134,No,No,No
20204053,No,No,No
20203228,No,No,Yes
20201006,No,No,No
20202109,Yes,No,No
20203158,No,No,No
20204081,No,No,No
20202175,No,No,No
20204074,No,No,No
20203097,No,Yes,No
20203049,No,No,No
20201118,No,Yes,No
20201202,No,Yes,No
20203013,No,No,No
20204003,No,No,No
20205095,No,No,Yes
20203137,No,No,No
20202130,No,No,No
20207022,No,No,No
20205128,No,No,No
20204001,No,No,No
20201212,No,No,No
20203038,No,No,No
20201166,No,No,No
20204004,No,No,Yes
20205127,No,No,No
20201253,No,No,No
20201205,No,No,No
20202066,No,No,No
20202061,No,No,No
20201148,No,No,No
20203105,No,No,No
20203103,No,No,No
20201100,No,No,No
20202100,No,No,No
20202127,No,No,No
20202188,No,No,No
20201033,No,No,No
20201098,No,No,No
20203159,No,No,No
20203163,No,No,No
20207017,No,No,No
20201185,No,No,No
20203063,No,No,No
20204072,No,No,No
20205030,No,No,Yes
20203181,No,No,Yes
20201116,No,No,Yes
20203021,No,No,No
20204068,No,No,No
20203007,No,No,No
20201059,No,No,No
20201250,No,No,No
20207009,No,No,Yes
20201167,No,No,No
20202160,No,No,Yes
20203058,No,No,No
20203160,No,No,No
20201186,No,No,No
20201201,Yes,No,No
20205023,No,No,Yes
20202018,No,No,No
20203185,No,No,No
20201093,No,No,No
20203152,No,No,No
20201043,No,No,No
20207015,No,No,No
20202016,No,No,No
20203011,No,No,No
20206003,No,No,No
20205104,No,No,No
20201058,No,Yes,No
20205067,No,No,No
20205077,No,No,Yes
20203237,No,No,No
20201197,No,No,Yes
20203232,No,No,No
20204020,No,No,No
20201047,No,No,No
20203178,No,No,Yes
20206019,No,No,No
20201065,No,No,No
20205114,No,No,No
20203197,No,No,Yes
20203230,No,No,No
20203164,No,No,No
20203095,No,No,No
20201110,No,Yes,No
20201096,No,No,No
20203015,No,Yes,No
20201180,No,No,No
20201042,No,No,No
20201073,No,Yes,No
20203099,No,No,No
20201022,No,No,No
20204044,No,No,No
20202105,No,No,No
20203024,No,No,No
20203167,No,No,No
20205068,No,No,No
20201165,No,No,No
20202049,No,No,No
20204040,No,No,No
20205106,No,No,No
20207007,No,No,No
20201002,No,No,No
20202039,No,No,No
20201244,No,No,No
20207013,No,No,No
20205014,No,No,No
20201264,No,No,No
20206010,No,No,No
20201223,No,No,No
20203039,No,No,No
20201175,No,No,No
20202095,No,No,No
20203118,No,No,No
20201215,No,No,No
20201051,No,No,No
20201243,No,No,No
20203213,No,No,No
20205083,No,No,No
20204032,No,No,No
20205001,No,No,No
20204054,No,No,No
20205042,No,No,No
20203062,No,No,No
20203155,No,No,No
20202033,No,No,No
20203027,No,No,Yes
20204084,No,No,No
20202072,No,No,No
20202131,No,Yes,No
20202088,No,No,Yes
20205061,No,No,No
20203176,Yes,No,No
20204005,Yes,No,No
20202189,No,No,No
20204029,No,No,No
20207005,No,No,No
20204073,No,No,No
20201021,No,No,No
20203051,No,No,Yes
20202013,No,No,No
20202097,No,No,No
20203055,No,No,No
20204008,No,No,No
20205035,No,No,No
20202133,No,No,No
20205069,No,No,No
20204060,No,No,No
20202134,No,No,No
20203172,No,No,Yes
20202044,No,No,No
20201237,No,Yes,No
20201011,No,No,No
20203014,No,No,Yes
20201209,No,No,No
20205040,No,No,No
20204010,No,No,No
20203083,No,No,No
20205092,No,No,No
20203053,No,No,No
20202053,No,No,No
20203220,No,No,Yes
20203223,No,No,No
20206032,No,No,No
20205048,No,No,No
20202082,No,No,No
20202143,No,No,Yes
20203193,No,No,No
20201045,No,Yes,No
20201106,No,No,No
20207003,No,No,No
20203179,No,No,No
20204012,No,Yes,No
20203205,No,No,Yes
20203068,No,Yes,No
20202037,No,Yes,No
20202071,No,No,No
20204066,No,No,No
20202092,No,No,Yes
20203084,No,No,No
20202087,No,No,No
20201121,No,Yes,No
20201170,No,No,No
20205017,No,No,No
20203074,No,No,No
20202163,No,No,No
20207008,No,No,No
20201078,No,No,No
20201232,No,No,No
20203052,No,No,No
20202118,No,No,No
20204021,No,No,No
20205136,No,No,No
20202102,No,No,No
20206022,No,No,No
20203047,No,No,No
20203002,No,No,No
20202098,No,No,No
20205135,No,Yes,No
20203012,No,No,No
20205029,No,No,No
20205112,No,No,No
20202187,No,No,No
20201236,No,No,No
20205101,No,No,No
20203244,No,No,No
20203191,No,No,No
20203098,No,No,No
20203017,No,No,No
20203162,No,No,No
20202056,No,No,No
20205054,No,No,No
20204065,No,No,No
20201037,No,No,No
20203113,No,No,No
20203048,No,No,No
20202009,No,No,No
20205051,No,No,No
20201196,No,No,No
20201032,No,No,No
20203143,No,No,No
20201145,No,No,No
20207004,No,No,No
20202094,No,No,No
20203156,No,No,No
20204061,No,No,No
20201173,No,No,No
20204030,No,No,No
20201242,No,No,No
20201217,No,No,No
20205004,Yes,No,No
20206025,No,No,No
20203177,No,No,No
20205100,No,No,No
20204013,No,No,No
20202062,No,No,Yes
20202180,No,No,No
20201247,No,No,No
20203072,No,No,Yes
20203131,No,No,No
20205049,No,No,No
20202190,No,No,No
20203036,No,No,No
20203076,No,No,No
20201182,No,No,No
20205102,No,Yes,No
20205119,No,No,No
20202058,No,No,Yes
20201263,No,No,No
20202123,No,No,No
20206030,No,No,No
20203071,No,No,No
20205089,No,No,No
20201114,No,Yes,No
20201143,No,No,No
20203239,No,No,No
20205020,No,No,No
20203032,No,No,No
20203117,No,No,No
20202079,No,No,No
20201112,No,No,No
20202170,No,No,No
20202080,No,No,No
20205041,No,No,No
20201119,No,No,No
20204048,No,No,No
20201038,No,No,No
20201008,No,No,No
20203238,No,No,No
20201154,No,No,No
20201090,No,No,No
20203129,No,No,No
20201164,No,No,No
20201132,No,No,No
20201155,No,No,No
20201153,No,No,Yes
20201262,No,Yes,No
20202060,No,No,No
20201144,No,No,No
20203175,No,No,No
20201255,No,No,No
20203214,No,No,No
20205124,No,No,No
20202096,No,No,No
20201025,No,No,No
20202132,No,No,No
20203040,No,No,No
20203119,No,No,No
20202070,No,No,No
20201081,No,No,No
20203190,No,No,No
20203114,No,No,No
20203173,No,No,Yes
20202166,No,No,No
20203226,No,No,No
20208006,No,No,No
20203111,No,No,No
20205039,No,No,No
20205045,No,No,No
20203130,No,No,No
20203010,No,No,Yes
20205109,No,No,No
20204067,No,No,Yes
20201251,No,No,No
20201091,No,No,No
20201064,No,No,No
20203211,No,No,No
20201200,No,No,Yes
20203139,No,No,No
20203250,No,No,Yes
20208001,No,No,No
20203148,Yes,No,No
