crash_id,year,month,day_of_week,time_of_day,christmas,easter
20161189,2016,4,Weekday,Day,No,No
20166026,2016,4,Weekday,Day,No,No
20167030,2016,4,Weekday,Night,No,No
20161298,2016,4,Weekday,Night,No,No
20161006,2016,4,Weekday,Day,No,No
20164002,2016,4,Weekday,Day,No,No
20161182,2016,4,Weekday,Day,No,No
20164032,2016,4,Weekday,Day,No,No
20164036,2016,4,Weekday,Day,No,No
20167026,2016,4,Weekday,Day,No,No
20161332,2016,4,Weekday,Day,No,No
20161083,2016,4,Weekday,Day,No,No
20161287,2016,4,Weekday,Day,No,No
20161321,2016,4,Weekday,Day,No,No
20161237,2016,4,Weekday,Day,No,No
20161073,2016,4,Weekday,Night,No,No
20161126,2016,4,Weekday,Day,No,No
20167003,2016,4,Weekday,Day,No,No
20165006,2016,4,Weekday,Day,No,No
20161154,2016,4,Weekday,Day,No,No
20164058,2016,4,Weekday,Night,No,No
20161260,2016,3,Weekday,Day,No,No
20161327,2016,3,Weekday,Day,No,No
20165021,2016,3,Weekday,Day,No,Yes
20161337,2016,3,Weekday,Day,No,No
20161127,2016,3,Weekday,Day,No,No
20161313,2016,3,Weekday,Day,No,No
20167004,2016,3,Weekend,Night,No,No
20165116,2016,3,Weekday,Day,No,No
20165142,2016,3,Weekday,Day,No,Yes
20161348,2016,3,Weekday,Day,No,No
20161274,2016,3,Weekday,Day,No,Yes
20161220,2016,3,Weekday,Day,No,No
20164055,2016,3,Weekday,Day,No,Yes
20165161,2016,3,Weekday,Day,No,No
20161345,2016,3,Weekday,Day,No,No
20161306,2016,3,Weekend,Night,No,No
20167029,2016,3,Weekend,Night,No,Yes
20164009,2016,3,Weekend,Day,No,No
20164019,2016,3,Weekend,Day,No,No
20161105,2016,3,Weekend,Day,No,No
20165153,2016,3,Weekend,Day,No,No
20166010,2016,3,Weekend,Day,No,No
20165137,2016,3,Weekend,Day,No,No
20161104,2016,3,Weekend,Day,No,No
20161078,2016,3,Weekend,Night,No,No
20164040,2016,3,Weekend,Night,No,No
20165059,2016,3,Weekend,Night,No,No
20161241,2016,3,Weekend,Night,No,No
20161008,2016,3,Weekend,Night,No,No
20165020,2016,3,Weekend,Day,No,No
20161311,2016,3,Weekend,Day,No,No
20165015,2016,3,Weekend,Day,No,No
20166018,2016,3,Weekend,Day,No,No
20166014,2016,3,Weekend,Day,No,No
20161036,2016,3,Weekend,Day,No,No
20161165,2016,3,Weekend,Night,No,No
20165044,2016,3,Weekend,Night,No,No
20161282,2016,3,Weekday,Night,No,Yes
20165093,2016,3,Weekday,Day,No,Yes
20161201,2016,3,Weekday,Day,No,No
20164024,2016,3,Weekday,Day,No,No
20161022,2016,3,Weekday,Day,No,No
20166017,2016,3,Weekday,Night,No,No
20161259,2016,3,Weekday,Day,No,No
20164027,2016,3,Weekday,Day,No,No
20161347,2016,3,Weekday,Day,No,No
20165019,2016,3,Weekday,Day,No,No
20165155,2016,3,Weekday,Day,No,No
20161030,2016,3,Weekday,Day,No,No
20161158,2016,3,Weekday,Day,No,No
20161114,2016,3,Weekday,Day,No,No
20165075,2016,3,Weekday,Night,No,No
20161355,2016,3,Weekday,Night,No,No
20161121,2016,3,Weekday,Night,No,No
20161012,2016,3,Weekday,Day,No,No
20167006,2016,3,Weekday,Day,No,No
20161266,2016,3,Weekday,Day,No,No
20168002,2016,3,Weekday,Day,No,No
20161316,2016,3,Weekday,Night,No,No
20165148,2016,3,Weekday,Night,No,No
20161281,2016,2,Weekday,Day,No,No
20161045,2016,2,Weekday,Day,No,No
20161200,2016,2,Weekday,Day,No,No
20161270,2016,2,Weekend,Night,No,No
20165169,2016,2,Weekend,Night,No,No
20161297,2016,2,Weekday,Day,No,No
20161213,2016,2,Weekday,Day,No,No
20161285,2016,2,Weekend,Night,No,No
20161255,2016,2,Weekend,Night,No,No
20161324,2016,2,Weekend,Night,No,No
20164038,2016,2,Weekend,Day,No,No
20161094,2016,2,Weekend,Day,No,No
20161305,2016,2,Weekend,Day,No,No
20161351,2016,2,Weekend,Day,No,No
20165026,2016,2,Weekend,Day,No,No
20161252,2016,2,Weekend,Day,No,No
20161141,2016,2,Weekend,Day,No,No
20161236,2016,2,Weekend,Night,No,No
20165147,2016,2,Weekend,Night,No,No
20161264,2016,2,Weekend,Day,No,No
20161164,2016,2,Weekend,Day,No,No
20165098,2016,2,Weekend,Day,No,No
20161070,2016,2,Weekend,Day,No,No
20161043,2016,2,Weekend,Day,No,No
20161257,2016,2,Weekend,Day,No,No
20161117,2016,2,Weekend,Night,No,No
20167010,2016,2,Weekday,Night,No,No
20164018,2016,2,Weekday,Day,No,No
20161023,2016,2,Weekday,Day,No,No
20161084,2016,2,Weekday,Day,No,No
20167027,2016,2,Weekday,Day,No,No
20161025,2016,2,Weekday,Night,No,No
20165070,2016,2,Weekday,Day,No,No
20165004,2016,2,Weekday,Night,No,No
20164028,2016,2,Weekday,Night,No,No
20161085,2016,2,Weekday,Night,No,No
20165016,2016,2,Weekday,Day,No,No
20161249,2016,2,Weekday,Day,No,No
20161136,2016,2,Weekday,Day,No,No
20161013,2016,2,Weekday,Day,No,No
20161077,2016,2,Weekday,Day,No,No
20164029,2016,2,Weekday,Day,No,No
20167034,2016,2,Weekday,Night,No,No
20165057,2016,2,Weekday,Night,No,No
20164044,2016,1,Weekday,Night,Yes,No
20166013,2016,1,Weekday,Night,No,No
20165030,2016,1,Weekday,Night,No,No
20161177,2016,1,Weekday,Day,No,No
20165079,2016,1,Weekday,Day,No,No
20166032,2016,1,Weekday,Day,No,No
20161159,2016,1,Weekday,Day,No,No
20165154,2016,1,Weekday,Day,No,No
20161111,2016,1,Weekend,Night,No,No
20161050,2016,1,Weekend,Night,No,No
20165127,2016,1,Weekend,Night,No,No
20164043,2016,1,Weekday,Day,No,No
20161222,2016,1,Weekday,Day,No,No
20161018,2016,1,Weekday,Day,No,No
20166027,2016,1,Weekday,Day,No,No
20161267,2016,1,Weekday,Day,No,No
20165114,2016,1,Weekday,Day,No,No
20165082,2016,1,Weekday,Day,No,No
20167017,2016,1,Weekday,Day,No,No
20161037,2016,1,Weekday,Night,No,No
20161160,2016,1,Weekday,Night,No,No
20161163,2016,1,Weekday,Night,No,No
20161106,2016,1,Weekend,Night,Yes,No
20161212,2016,1,Weekend,Night,No,No
20165060,2016,1,Weekend,Night,No,No
20161233,2016,1,Weekend,Night,No,No
20164073,2016,1,Weekend,Day,No,No
20161074,2016,1,Weekend,Day,No,No
20161190,2016,1,Weekend,Day,No,No
20165076,2016,1,Weekend,Day,No,No
20165159,2016,1,Weekend,Day,Yes,No
20161058,2016,1,Weekend,Day,No,No
20166020,2016,1,Weekend,Night,Yes,No
20164010,2016,1,Weekend,Night,No,No
20165092,2016,1,Weekend,Day,No,No
20166028,2016,1,Weekend,Day,Yes,No
20165014,2016,1,Weekend,Night,No,No
20161312,2016,1,Weekday,Day,No,No
20161046,2016,1,Weekday,Day,No,No
20166011,2016,1,Weekday,Day,No,No
20165118,2016,1,Weekday,Day,No,No
20165065,2016,1,Weekday,Night,No,No
20161208,2016,1,Weekday,Night,No,No
20167036,2016,1,Weekday,Night,No,No
20161125,2016,1,Weekday,Night,No,No
20161283,2016,1,Weekday,Day,No,No
20161229,2016,1,Weekday,Day,No,No
20164070,2016,1,Weekday,Night,No,No
20161072,2016,1,Weekday,Night,No,No
20165096,2016,1,Weekday,Day,No,No
20161132,2016,1,Weekday,Day,No,No
20167032,2016,1,Weekday,Day,No,No
20157024,2015,12,Weekday,Night,No,No
20155018,2015,12,Weekday,Night,No,No
20157016,2015,12,Weekday,Night,No,No
20158007,2015,12,Weekday,Day,Yes,No
20151041,2015,12,Weekday,Day,No,No
20154091,2015,12,Weekday,Day,No,No
20151162,2015,12,Weekday,Day,No,No
20155139,2015,12,Weekday,Day,No,No
201550039,2015,12,Weekday,Day,Yes,No
20151205,2015,12,Weekend,Night,No,No
20154085,2015,12,Weekend,Night,No,No
20152148,2015,12,Weekday,Day,No,No
20158009,2015,12,Weekday,Day,Yes,No
20151103,2015,12,Weekday,Day,No,No
20152011,2015,12,Weekday,Night,No,No
20151120,2015,12,Weekday,Night,No,No
20151292,2015,12,Weekend,Night,No,No
20157019,2015,12,Weekend,Night,No,No
20151051,2015,12,Weekend,Day,Yes,No
20151316,2015,12,Weekend,Day,Yes,No
20152225,2015,12,Weekend,Day,Yes,No
20151094,2015,12,Weekend,Day,Yes,No
20155021,2015,12,Weekend,Day,No,No
